date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
06-03-2024,51002,61303,52528,22417,2711,189961,0,0,0,390,0,390,1094,1424.1,1362.85,476.92,48.26,4406.13,126.28,26.41,48.5,18.22,8.93,228.34,13.43,81.3,31.92,,,126.65,139.06,85.59,130.59,2.97,1.25,359.46,0.3,0,0,1.077,0,1.377,0.046,0,0.67,8.09,8.76,76.94,14.3,3707.63,115.22,228.34,120.21,84.61,542.87,4798.88,11.307365294530548,18.612047831402844,6337.92,8208.85,4738,4543.5,787.5,24615.77,7175.5,11081.5,5271,3596.5,99,27223.5,13513.42,19290.35,10009,8140,886.5,51839.27,115.3,-296.05,317.93,-143.91,6.73,0,114.11,-301.11,337.567,-163.07,7.31,-5.193,-1.19,-5.06,19.637,-19.16,0.58,-5.193,-7.528,-13.633,-22.671,1.018,1.037,56946,67412,66821,23031,2770,213020,-25.386,213020,35,193447,390,9.51,10.19,19.79,0,0.83,0.24,0,0,-8.68,-9.95,-19.79,0
07-03-2024,51288,62833,52787,22520,2667,192095,50,0,0,269,0,319,1096,1447.1,1373.97,490.33,48.18,4455.58,122.59,34.16,56.2,18.46,9.2,240.60999999999999,15.34,67.93,29.39,,,112.66,160.75,87.14,134.65,3.02,1.3,386.86,0.34,0,0,0.979,0,1.319,0.03,0,0,4.72,4.72,81.84,13.44,3728.8199999999997,111.06,240.60999999999999,120.17,89.82,556.89,4847.37,11.499332010431788,18.85588976829951,6456.59,7408.85,5238,5092,787.5,24982.94,7825.5,10996.5,5064,3596.5,99,27581.5,14282.09,18405.35,10302,8688.5,886.5,52564.44,85.29,-301.95,318.52,-107.35,5.49,0,76.05,-302.76,338.997,-124.91,5.67,-6.953,-9.24,-0.81,20.477,-17.56,0.18,-6.953,-10.87,-11.65,-22.333,1.017,1.033,57479,68110,67290,23215,2713,214946,-26.018,214946,0,195116,319,12.02,10.22,19.66,0,0.37,0,0,0,-11.65,-10.22,-19.66,0
08-03-2024,50373,59664,51427,22571,2641,186676,350,0,0,0,0,350,1099,1434.4,1374,490.45,49.62,4447.47,114.18,32.72,53.1,18.32,9.6,227.92,18.81,75.44,26.93,,,121.18,166.34,88.43,136.62,5.13,1.2,397.72,0.54,0,0,0.7,0,1.24,0.041,0,0.86,4.84,5.69,75.88,18.42,3708.17,112.67,227.92,119.94,86.69,575.36,4830.75,11.905165885210828,19.146633670331852,6336.59,10198.85,4778,4592,752.5,26657.94,8160.5,12366.5,4264,3596.5,197.4,28584.9,14497.09,22565.35,9042,8188.5,949.9,55242.84,70.79,-280.22,317.57,-113.23,5.09,0,53.44,-283.38,337.492,-124.53,6.68,-10.298,-17.35,-3.16,19.922,-11.3,1.59,-10.298,-10.36,-13.996,-22.137,1.009,1.023,59333,68648,68084,22395,2715,219016,-22.35,219016,0,189593,0,11.41,9.66,19.61,0,0.71,0,0,0,-10.7,-9.66,-19.61,0
09-03-2024,51477,62313,50926,22438,2691,189845,185,0,0,310,0,495,1098,1449.1,1357.82,491.42,48.85,4445.19,118.6,34.46,54.7,20.02,8.161,235.941,23.85,95.76,31.46,,,151.07,163.06,87.81,130.14,5.73,1.18,387.92,0.43,0,0,1.42,0,1.85,0.051,0.64,1.64,5.16,7.44,74.88,17.68,3675.702,122.39,235.941,120.01,77.38,595.63,4827.053,12.333768596526758,19.750222704835647,5699.25,10170.6,3618,4431.6,752.5,24671.95,8160.5,13526.5,5131,2746.5,197.4,29761.9,13859.75,23697.1,8749,7178.1,949.9,54433.85,75.65,-268.77,302.52,-117.43,8.03,0,57.13,-262.63,317.571,-127.5,9.21,-6.219,-18.52,6.14,15.051,-10.07,1.18,-6.219,-9.59,-12.918,-21.966,1.02,1.046,57574,67706,65151,23311,2774,212226,-24.8442,212226,0,192808,495,10.64,9.32,19.44,0,0.37,0,0,0,-10.27,-9.32,-19.44,0
10-03-2024,48557,60622,47008,22886,2539,181612,0,0,0,298,0,298,1061,1442.4,1296.67,490.15,46.37,4336.59,119.06,33.46,47.3,15.92,11.17,226.91,16.47,74.41,42.78,,,133.66,134.87,84.08,124.16,6.01,1.16,350.28,0.4,0,0,1.054,0,1.454,0.037,0,0.68,5.28,5.96,78.81,15.23,3635.89,119.42,226.91,119.89,74.52,539.14,4715.77,11.42805059255695,18.819803759890963,6764.25,7970.6,3868,3432,347.5,22382.35,8665.5,13195.5,6456,3346.5,197.4,31860.9,15429.75,21166.1,10324,6778.5,544.9,54243.25,86.68,-267.23,291.11,-115.16,4.6,0,84.01,-259,296.239,-132.61,4.49,-6.871,-2.67,8.23,5.129,-17.45,-0.11,-6.871,-10.781,-10.261,-24.585,1.015,1.046,55048,67230,61556,22889,2608,206220,-28.67,206220,19,184740,19,12.15,10.85,21.97,0,0.46,0,0,0,-11.69,-10.85,-21.97,0
11-03-2024,52689,64341,52377,23392,2716,195515,330,261,0,248,0,839,1102,1503.9,1363.32,498.24,48,4515.46,124.09,40.97,56,17.59,10,248.65,10.4,67.91,43.11,,,121.42,159.12,85,125.43,6.57,1.19,377.31,0.33,0.26,0,1.597,0,2.1870000000000003,0.039,0,0.36,8.11,8.47,78.35,13.18,3791.01,113.99,246.39,125.79,80.35,554.48,4917,11.279409909964889,18.928732714113096,7332.92,8445.6,4078,3432,567.5,23856.02,7565.5,12066.5,3756,2746.5,134.58,26269.08,14898.42,20512.1,7834,6178.5,702.08,50125.1,84.33,-266.58,309.49,-133.14,5.9,0,78.36,-264.81,316.504,-144.13,6.93,-7.146,-5.97,1.77,7.014,-10.99,1.03,-7.146,-10.309,-14.319,-21.927,1.018,1.041,57825,70440,67079,23837,2793,217995.48701985675,-28.48,217995,0,198401,839,11.64,9.75,21.95,0,0.68,0,0,0,-10.96,-9.75,-21.95,0
12-03-2024,52930,64854,53086,23206,2619,196695,119,0,0,280,0,399,1145,1529.1,1387.92,503.58,49.79,4615.39,121.56,36.52,62.2,20.35,8.88,249.51,12.34,83.68,35.39,,,131.41,160.91,85.39,130.5,3.55,0.98,381.33,0.15,0,0,1.485,0,1.635,0.046,0,0.34,9.12,9.45,75.95,14.59,3876.472695,109.51,249.51,130.04,93.1,567.21,5025.842695,96.76297152192927,97.03990430410865,7702.92,8570.6,4578,4637,642.5,26131.02,7695.5,12188.5,4059,2746.5,99,26788.5,15398.42,20759.1,8637,7383.5,741.5,52919.52,90.54,-271.11,300.97,-130.64,10.24,0,90.6,-280.3,306.511,-135.19,11.37,-7.009,0.06,-9.19,5.541,-4.55,1.13,-7.009,-10.29,-14.425,-24.689,1.017,1.045,57998,70488,67328,24149,2744,218897,-29.372,218897,0,200787,399,11.37,9.85,21.89,0,0.51,0,0,0,-10.86,-9.85,-21.89,0
13-03-2024,51453,64219,44747,23816,2675,186910,70,0,0,0,0,70,1135,1524,1400.95,523.53,50.25,4633.73,125.91,34.8,57.9,18.98,9.2,246.79,21.33,97.84,37.95,,,157.12,147.02,86.9,132.12,3.31,1.15,370.5,0.08,0,0,2.21137,0,2.29137,0.036,0,0,6.65,6.65,80.04,13.31,3875.91,112.15,246.79,137.28,85.11,587.98,5045.22,11.649119748307056,19.30194039727227,7492.92,8270.6,5078,4037,617,25495.52,8205.5,11998.5,3809,2786.5,134.58,26934.08,15698.42,20269.1,8887,6823.5,751.58,52429.6,89.52,-288.99,303.28,-114.86,11.05,0,83.86,-296.3,313.726,-117.12,11.83,-4.004,-5.66,-7.31,10.446,-2.26,0.78,-4.004,-9.68,-14.9,-24.599,1.016,0.9621,58132,70363,68735,24219,2790,220555,-32.223,220555,0,198820,469,10.62,11.07,21.84,0,0.35,0,0,0,-10.27,-11.07,-21.84,0
14-03-2024,53920,65232,53089,24072,2651,198964,127,0,0,442,0,569,1149,1533.6,1402.91,527.35,50.56,4663.42,126.61,35.09,56,20.5,10.6,248.8,10.08,68.66,34.03,,,112.77,161.96,86.55,132.5,2.97,1.01,384.99,0.55,0,0,1.915,0,2.465,0.032,0,0.03,3.6,3.63,82.85,13.52,3886.695,117.64,248.8,135.21,82.48,552.19,5023.015,10.999044886357412,18.59493720053104,7572.92,7733.6,5078,3987,317,24688.52,7520.5,8973.5,2356,2786.5,99,21735.5,15093.42,16707.1,7434,6773.5,416,46424.02,95.88,-280.39,302.54,-125.19,7.16,0,88.67,-289.12,313.188,-126.56,7.28,-6.542,-7.21,-8.73,10.648,-1.37,0.12,-6.542,-11.11,-13.634,-24.603,1.024,1.049,57318.07813,70030.46094,68095.57031,24541.71484,2683.666748,217549.58251953125,-24.76,217550,10,201236,569,11.99,10.05,21.81,0,0.35,0,0,0,-11.64,-10.05,-21.81,0
15-03-2024,52787,64470,53389,24283,2738,197667,754,0,0,507,0,1261,1183,1528.1,1404.15,529.07,49.78,4694.1,125.53,31.01,47.7,20.31,8.65,233.20000000000002,24.2,75.23,38.17,,,137.6,162.06,83.75,128.86,3.02,1.16,378.85,1.84,0,0,2.18,0,4.02,0.036,0,0,5.64,5.64,77.22,17.14,3963.79,122.50999999999999,233.20000000000002,135.34,77.52,571.1099999999999,5103.470000000001,11.20084565766946,18.339514295968417,6907.92,9133.6,5078,3987,296,25402.52,8680.5,8823.5,3129,3066.5,155.58,23855.08,15588.42,17957.1,8207,7053.5,451.58,49257.6,107.84,-314.37,319.39,-119.03,6.17,0,103.48,-323.59,329.833,-122.08,7.1,-5.257,-4.36,-9.22,10.443,-3.05,0.93,-5.257,-10.54,-15.026,-20.021,1.015,1.037,59608,69916,68009,24816,2850,221701,-23.99,221701,0,201063,1261,11.61,10.65,17.43,0,0.64,0,0,0,-10.97,-10.65,-17.43,0
16-03-2024,54297,63696,52389,22809,2771,195962,95,0,0,0,0,95,1181,1514.9,1380.3,520.57,51.24,4648.01,120.56,28.15,43.9,16.79,9.1,218.5,19.75,85.92,34.62,,,140.29,166.92,79.67,126.87,2.89,1.16,377.51,0.1,0,0,0.51,0,0.61,0.041,0,0.02,6.77,6.79,73.61,19.59,3917.06,119.46,218.5,140.98,80.31,576.98,5053.29,11.413232687681985,18.56504779,6417.92,9020.6,4578,3102,296,23414.52,8735.5,7858.5,2806,3276.5,120,22796.5,15153.42,16879.1,7384,6378.5,416,46211.02,113.59,-306.21,302.32,-116.34,6.64,0,103.79,-310.35,315.686,-116.84,6.06,-1.654,-9.8,-4.14,13.366,-0.5,-0.58,-1.654,-10.2093,-12.656,-24.312,1.015,1.052,58487,69789,66152,23404,2851,217346,-24.2572,217346,0,198566,95,11.39,10.2,21.56,0,0.51,0,0,0,-10.88,-10.2,-21.56,0
17-03-2024,51368,60339,47907,22750,2737,185101,0,0,0,294,0,294,1161,1461.7,1286.19,487.63,48.75,4445.27,120,25.22,33.4,18.89,8.18,206,29.24,88.64,41.21,,,159.09,153.88,80.17,133.08,2.27,1.09,370.49,1.09,0,0,0.99,0,2.08,0.041,0,0.02,3.45,3.47,76.07,20.46,3710.472,119.11,206,141.166,72.57,585.73,4835,12.113627743315924,19.298624407430523,5799.25,7920.6,5878,2442,546,22585.85,8210.5,8395,2826,3066.5,120,22618,14009.75,16315.6,8704,5508.5,666,45203.85,132.43,-293.28,284.23,-132.65,9.27,0,124.13,-290.28,293.34,-140.92,9.27,-4.46,-8.3,3,9.11,-8.27,0,-4.46,-11.0948,-12.814,-24.746,1.023,1.054,56863,66416,60604,23304,2784,205066,-23.3287,205066,128,187942,184,11.83,11.41,21.72,0,0.34,0,0,0,-11.49,-11.41,-21.72,0
18-03-2024,53697,63172,52831,22750,2813,195263,0,0,0,0,0,0,1189,1491.2,1349.34,512.09,51.65,4593.28,126,28.73,42.7,17.41,8,223,10.95,80.46,37.85,,,129.26,165.38,79.61,132.23,2,1.02,380.24,0,0,0,0.672,0,0.672,0.033,0,0.15,4.64,4.79,77.43,17.78,3866.97,121.97,223,132.36,89.82,569.17,5003,11.375096179788754,18.48430645628691,5799.25,7830.6,5318,2442,567,21956.85,7285.5,7900,2591,2721.5,120,20618,13084.75,15730.6,7909,5163.5,687,42574.85,128.34,-296.22,303.97,-145.47,9.38,0,120.6,-297.42,320.716,-159.7,10.06,-5.744,-7.74,-1.2,16.746,-14.23,0.68,-5.744,-10.07,-12.795,-25,1.019,1.044,60011,69627,65884,24145,2962,218272,-23.88,218272,0,197706,0,11.31,11.29,21.86,0,0.58,0,0,0,-10.73,-11.29,-21.86,0
19-03-2024,53274,62349,52440,22971,2828,193862,351,0,0,134,0,485,1201,1481.7,1356.86,504.18,51.94,4595.68,128.54,31.23,41.6,15.73,7.55,224.65,18.01,70.28,39.24,,,127.53,160.83,83.46,128.76,3.24,0.86,377.15,0.67,0,0,0.855,0,1.53,0.026,0,0,2.09,2.09,80.22,17.68,3861.69,125.74,224.65,134.29,93.82,564.59,5004.78,11.276576621560892,18.485045188994857,6299.25,9065.6,5068,2781.6,350.5,23564.95,7380.5,9000,3433,3431.5,120,23365,13679.75,18065.6,8501,6213.1,470.5,46929.95,128.52,-311.33,314.47,-143.92,12.26,0,123.47,-321.34,332.862,-155.19,12.01,-8.188,-5.05,-10.01,18.392,-11.27,-0.25,-8.188,-11.14,-13.334,-24.684,1.02,1.047,59975,68444,65287,23616,2954,215800,-24.1868,215800,0,196199,485,12.11,11.59,21.7,0,0.33,0,0,0,-11.78,-11.59,-21.7,0
20-03-2024,53680,62298,52231,18734,2518,189461,0,0,0,0,0,0,1196,1467.4,1344.2,419.99,47.5,4475.09,121.92,27.02,34.6,14,7.64,205,23.9,74.88,45.02,,,143.8,162.92,83.97,137.38,1.96,0.43,386.66,1.08,0,0,0,0,1.08,0.035,0,0.24,3.48,3.73,78.38,17.89,3741.75,129.12,205,141.81,74.65,585.52,4878,11.997942694619244,19.15199675421143,5349.25,8965.6,4568,2442,376,21700.85,5915.5,10837.5,2070,3296.5,120,22239.5,11264.75,19803.1,6638,5738.5,496,43940.35,136.98,-289.45,313.25,-168.34,7.56,0,139.33,-284.14,323.738,-191.5,6.73,-5.842,2.35,5.31,10.488,-23.16,-0.83,-5.842,-11.59,-15.599,-25.223,1.008,1.035,59778,67168,64531,19946,2607,212150,-21.626,212150,0,191635,0,12.54,11.68,21.86,0,0.33,0.06,0,0,-12.21,-11.62,-21.86,0
21-03-2024,52833,64173,52656,21621,2523,193806,0,0,0,107,0,107,1155,1505.4,1343.2,431.96,49.33,4484.89,123.53,28.46,38.3,17.57,10.39,218.25,16.38,81.28,73.23,,,170.89,151.11,79.07,122.67,2.85,0.33,356.03,0.03,0,0,0.214,0,0.244,0.036,0,0.1,5.72,5.82,79.78,14.4,3720.92,124.61,218.25,142.19,76.99,581.35,4864.31,11.945269767690341,19.402150908814452,5484.25,9055.6,5378,2467,376,22760.85,6575.5,10527.5,2340,4206.5,99,23748.5,12059.75,19583.1,7718,6673.5,475,46509.35,123.69,-242.96,301.3,-187.7,5.67,0,115.78,-238.22,311.865,-202.41,6.05,-6.935,-7.91,4.74,10.565,-14.71,0.38,-6.935,-5.1,-11.928,-24.563,1.024,1.054,55454,69204,64211,21936,2621,208363,-21.129,208363,0,196078,107,11.22,11.67,21.85,0,5.59,2.14,0,0,-5.63,-9.53,-21.85,0
22-03-2024,53791,64979,52897,22934,2660,197261,0,0,0,0,0,0,1169,1523.4,1365.91,469.09,47.79,4575.19,136.65,27.59,49.1,19.43,18.59,251.36,16.1,90.88,38.76,,,145.74,159.98,87.11,129.5,3.97,1.02,381.58,0.26,0,0,0,0,0.26,0.035,0,0.49,5.34,5.82,81.72,12.46,3791.48,125.79,251.36,142.11,79.24,580.61,4970.59,11.681048097486586,19.59589822413304,5234.25,8260.6,5168,3466.6,376,22505.45,7515.5,12112.5,2750,4416.5,128,26922.5,12749.75,20373.1,7918,7883.1,504,49427.95,88.56,-245.29,318.65,-159.82,-2.1,0,85.81,-238.51,336.31,-186.03,-4.05,-6.47,-2.75,6.78,17.66,-26.21,-1.95,-6.47,-1.65,-13.766,-22.826,1.021,1.045,57096,70021,65985,23110,2673,214313,-20.661,214313,34,198393,0,5.46,10.07,20.56,0,3.49,0.16,0,0,-1.97,-9.91,-20.56,0
23-03-2024,52546,64393,52394,23566,2621,195520,0,0,0,0,0,0,1170,1525.3,1358.42,483.9,47.89,4585.51,139.29,28.09,48.8,18.71,17.66,252.55,13.87,93.71,36.84,,,144.42,148.32,85.99,134.38,3.04,0.9,372.63,0.02,0,0,0.256,0,0.276,0.035,0,0.66,6.03,6.69,81.09,12.22,3816.24,124.39,252.55,142.38,77.55,567.22,4980.33,11.391240782095979,19.30458043474768,4854.25,7300.6,5418,3467,376,21415.85,8105.5,12182.5,2480,3857,149,26774,12959.75,19483.1,7898,7324,525,48189,115.55,-269.83,308.37,-151.77,-2.32,0,120.48,-261.19,315.812,-175.32,-5.39,-5.608,4.93,8.64,7.442,-23.55,-3.07,-5.608,-4.09,-11.427,-24.911,1.025,1.049,56363,69336,64669,23981,2708,211750,-21.08,211750,0,197269,0,5.56,9,22.01,0,0.62,0.52,0,0,-4.94,-8.48,-22.01,0
24-03-2024,46280,58255,47423,22506,2446,176910,0,0,0,0,0,0,1078,1464.8,1291.34,480.68,44.86,4359.68,139.67,23.09,36.5,16.62,14.62,230.5,16.31,92.3,44.43,,,153.04,140.22,83.02,132.42,3.43,0.91,360,0,0,0,0,0,0,0.033,0,0.03,5.07,5.1,80.78,14.12,3614.17,118.51,230.5,142.77,71.59,565.15,4742.69,11.910130829146576,19.82773881377078,5371.25,7363.6,5168,2602,226,20730.85,8610.5,12722.5,3110,2756.5,170,27369.5,13981.75,20086.1,8278,5358.5,396,48100.35,86.21,-246.57,305.77,-144.25,-1.16,0,83.08,-238.14,315.652,-164.58,-1.89,-5.878,-3.13,8.43,9.882,-20.33,-0.73,-5.878,-5.325,-8.399,-24.703,1.028,1.051,52989,66455,60638,22787,2536,199723,-22.54,199723,0,181848,28,6.72,7.15,22.01,0,0.68,0,0,0,-6.04,-7.15,-22.01,0
25-03-2024,42042,52025,49168,19689,2431,165355,0,0,0,0,0,0,958,1302.5,1301.75,451.26,45.87,4059.38,131.07,24.68,39.4,16.24,10.95,222.34,5.96,63.35,46.56,,,115.87,142.93,84.9,133.42,3.21,1.15,365.61,0,0,0,0.13,0,0.13,0.041,0,0.82,5.79,6.61,81.45,11.94,3357.4710000000005,113.78999999999999,222.34,141.14999999999998,64.60999999999999,532.54,4431.901,12.016062633168024,20.21773501,5434.25,7863.6,3768,2797,226,20088.85,8610.5,12432.5,3563,2756.5,170,27532.5,14044.75,20296.1,7331,5553.5,396,47621.35,38.41,-255.42,338.01,-124.36,3.36,0,34.84,-248.41,353.735,-147.37,3.93,-3.275,-3.57,7.01,15.725,-23.01,0.57,-3.275,-6.57,-4.9,-23.738,1.031,1.071,44156,58225,62820,20592,2511,182600,-22.89,182600,0,170390,0,7.78,4.93,20.57,0,0.48,0.08,0,0,-7.3,-4.85,-20.57,0
26-03-2024,49568,62887,51861,22191,2511,189018,0,0,0,0,0,0,1040,1439.2,1342.3,454.08,41.49,4317.07,138.41,31.75,44.7,21.35,16.29,252.5,8.81,69.91,45.36,,,124.08,143.44,83.09,135.13,3.27,0.73,365.66,0.03,0,0,0.197,0,0.227,0.045,0.2,0.36,9.18,9.73,76.35,13.92,3563.92,119.8,249.71,140.9,73.53,544.88,4692.74,11.604227850743154,19.982408801562336,5269.25,8463.6,3828,3897,276,21733.85,8860.5,11197.5,3463,2506.5,170,26197.5,14129.75,19661.1,7291,6403.5,446,47931.35,77.81,-250.14,332.29,-155.19,-4.77,0,71.39,-233.59,343.993,-182.83,-7.25,-8.287,-6.42,16.55,11.703,-27.64,-2.48,-8.287,-1.68,-4.68,-23.649,1.029,1.053,50626,67302,65485,22824,2534,202753,-21.8,202753,107,191494,0,7.37,6.85,20.78,0,4.54,2.02,0,0,-2.83,-4.83,-20.78,0
27-03-2024,52972,65150,52949,24150,2676,197897,0,0,0,443,0,443,1137,1544.1,1369.49,510.15,48.47,4609.21,131.79,31.25,58.8,22.82,15.34,260,26.93,79.75,44.59,,,151.27,148.23,84.03,137.06,3.34,0.74,373.4,0.36,0,0,0.611,0,0.971,0.049,0,1.01,10.44,11.45,73.08,15.47,3829.5,122.97,256.18,142.27,74.04,579.46,5006,11.570132421768925,19.602295417152533,5399.25,8433.6,3828,5226.6,205,23092.45,8860.5,10797.5,4053,2439,170,26320,14259.75,19231.1,7881,7665.6,375,49412.45,103.91,-244.65,288.91,-147.44,-0.73,0,91.38,-229.77,296.962,-161.47,-3.01,-5.908,-12.53,14.88,8.052,-14.03,-2.28,-5.908,-5.6747,-9.792,-24.442,1.028,1.054,54048,70339,65227,24936,2723,211199,-22.48,211199,65,199645,443,6.63,7.41,21.63,0,0.51,0,0,0,-6.12,-7.41,-21.63,0
28-03-2024,55172,66749,44532,25265,2721,194439,180,0,0,173,0,353,1185,1585.4,1384.88,543.11,49.54,4747.93,145.43,43.46,64.1,22,11.950000000000001,286.94,21.23,84.84,35.48,,,141.55,149.08,82.36,133.2,2.84,1.07,368.55,0.21,0.16,0,1.62416,0,1.99416,0.062,1.17,1.7,8.19,11.06,76.58,12.36,3983.41,116.74,286.94,142.04999999999998,85.82,558.0500000000001,5173.01,10.788075830969582,19.08160219483129,5740.25,9930.6,4078,5731.6,205,25685.45,6490.5,10116.5,4053,2729,170,23559,12230.75,20047.1,8131,8460.6,375,49244.45,81.86,-271.97,284.84,-96.41,1.68,-3.53E-14,74.6,-271.5,293.613,-101.89,0.4,-4.777,-7.26,0.4700000000000273,8.773000000000025,-5.48,-1.28,-4.777,-9.28,-11.231,-24.534,1.03,0.99,55896,71401,66241,25556,2801,215341,-23.79,215341,0,204597,353,9.85,8.17,21.61,0,0.43,0,0,0,-9.42,-8.17,-21.61,0
29-03-2024,54944,65061,52942,25559,2805,201311,0,0,0,267,0,267,1216,1580.4,1390.3,564.22,51.6,4802.52,154.09,36.64,54.3,19.06,10.54,274.63,25.18,91.55,35.54,,,152.27,153.23,76.83,134.98,2.92,1.15,369.11,0.09,0,0,1.446,0,1.536,0.036,0,0.17,6.53,6.7,77.94,15.36,4025.7,115.83,271.73,137.05,88.97,571.89,5211.17,10.96820717788599,18.86376669281387,6380.25,10065.6,3868,3541.6,226,24081.45,7035.5,7965,1533,2729,170,19432.5,13415.75,18030.6,5401,6270.6,396,43513.95,79.31,-276.47,283.1,-90.94,5.07,0.07,70.37,-274.09,293.976,-102.91,4.65,-8.004,-8.94,2.38,10.876,-11.97,-0.42,-8.074,-6.59,-11.6,-24.516,1.017,1.042,56179,71739,66641,26192,2902,219734,-22.847,219734,111,202722,267,7.49,8.32,21.7,0,0.63,0.12,0,0,-6.86,-8.2,-21.7,0
30-03-2024,56198,64045,52603,26731,2897,202474,0,0,0,269,0,269,1170,1551.8,1378.49,581.99,53.06,4735.34,157.28,26.84,47.1,21.94,12.21,265.37,38.82,94.968,37.74,,,171.528,162,82.688,140.2,2.55,0.87,388.308,0.1,0,0,1.28,0,1.38,0.023,0,0,1.77,1.77,84.2,14.03,3941.22,113.61,265.37,114.82,82.89,607.14,5125.05,11.854792556750763,19.208399614720218,5868.25,10330.6,3868,3541.6,146,23754.45,6825.5,6300,2675,2896.5,170,18867,12693.75,16630.6,6543,6438.1,316,42621.45,64.53,-281.59,285.18,-74.69,6.57,0,61.64,-280.48,302.14,-96.39,5.88,-7.21,-2.89,1.11,16.96,-21.7,-0.69,-7.21,-4.35,-11.319,-24.899,1.039,1.061,56657,69629,65669,27094,2925,213485,-23.8876,213485,0,203223,269,7.61,8.19,21.73,0,1.27,0,0,0,-6.34,-8.19,-21.73,0
31-03-2024,52834,62334,48671,25002,1926,190767,0,0,0,114,0,114,1144,1495.3,1310.19,541.65,42.86,4534,167,24.93,46.2,20.85,11.22,270,19.14,74.48,30.55,,,124.17,158.41,79.6,148.69,2.58,0.4,389.68,0,0,0,0.491,0,0.491,0.036,0,0.07,5.09,5.16,78.83,16.01,3806.38,107.84,270,117.91,79.1,559.81,4941,11.340358639019213,19.105266143212518,5688.25,9030.6,5288,3202,146,23354.85,6380.5,6920,3335,2296.5,170,19102,12068.75,15950.6,8623,5498.5,316,42456.85,69.21,-256.57,288.24,-101.84,0.96,0,70.57,-266.29,301.564,-111.6,-2.99,-8.746,1.36,-9.72,13.324,-9.76,-3.95,-8.746,-4.18,-8.501,-23.901,1.03,1.068,53463,65639,60559,25924,2042,201533,-23.11,201533,0,193271,0,7.65,4.79,21.21,0,0.96,0.56,0,0,-6.69,-4.23,-21.21,0
