date,region,state,max_demand_met_mw,shortage_max_demand_mw,energy_met_mu,drawal_schedule_mu,od_ud_mu,max_od_mw,energy_shortage_mu
2020-10-22,ER,West Bengal,7694.0,0.0,155.0,40.9,0.3,160.0,0.0
2020-10-22,NER,Arunachal Pradesh,120.0,1.0,2.1,2.2,-0.1,13.0,0.0
2020-10-22,NER,Assam,1693.0,254.0,30.3,29.2,-1.7,112.0,2.1
2020-10-22,NER,Manipur,188.0,2.0,2.6,2.6,0.0,27.0,0.0
2020-10-22,NER,Meghalaya,336.0,0.0,5.8,1.6,-0.7,45.0,0.0
2020-10-22,NER,Mizoram,102.0,1.0,1.6,1.0,0.4,12.0,0.0
2020-10-22,NER,Nagaland,144.0,2.0,2.4,2.3,-0.1,38.0,0.0
2020-10-22,NER,Tripura,227.0,11.0,4.3,4.1,-0.6,20.0,0.0
2020-10-22,NR,Chandigarh,189.0,0.0,3.4,3.4,0.0,18.0,0.0
2020-10-22,NR,Delhi,3791.0,0.0,75.9,58.3,0.1,186.0,0.0
2020-10-22,NR,HP,1462.0,0.0,29.5,17.0,0.4,165.0,0.0
2020-10-22,NR,Haryana,6859.0,0.0,148.5,126.8,0.7,322.0,0.0
2020-10-22,NR,J&K(UT) & Ladakh(UT),2510.0,0.0,47.4,34.4,3.7,636.0,0.0
2020-10-22,NR,Punjab,6400.0,0.0,131.6,98.1,-0.2,154.0,0.0
2020-10-22,NR,Rajasthan,11617.0,0.0,242.2,85.7,1.6,394.0,0.0
2020-10-22,NR,UP,16906.0,0.0,324.9,126.5,-0.7,281.0,0.0
2020-10-22,NR,Uttarakhand,1751.0,0.0,37.0,23.5,1.7,159.0,0.0
2020-10-22,SR,Andhra Pradesh,7442.0,0.0,154.0,73.2,-0.2,717.0,0.0
2020-10-22,SR,Karnataka,7284.0,0.0,146.2,53.3,-0.3,580.0,0.0
2020-10-22,SR,Kerala,3367.0,0.0,67.6,38.8,-0.2,199.0,0.0
2020-10-22,SR,Puducherry,372.0,0.0,7.6,8.0,-0.4,15.0,0.0
2020-10-22,SR,Tamil Nadu,13439.0,0.0,287.4,145.4,-3.8,356.0,0.0
2020-10-22,SR,Telangana,6495.0,0.0,139.4,43.5,-0.1,354.0,0.0
2020-10-22,WR,AMNSIL,814.0,0.0,17.7,1.2,0.4,236.0,0.0
2020-10-22,WR,Chhattisgarh,3740.0,0.0,84.1,35.2,-0.7,218.0,0.0
2020-10-22,WR,DD,349.0,0.0,7.8,7.6,0.3,52.0,0.0
2020-10-22,WR,DNH,761.0,0.0,16.7,16.8,-0.1,34.0,0.0
2020-10-22,WR,Goa,492.0,0.0,10.6,10.1,-0.1,88.0,0.0
2020-10-22,WR,Gujarat,16259.0,0.0,359.7,74.0,2.6,408.0,0.0
2020-10-22,WR,MP,11243.0,0.0,245.7,148.9,-1.6,524.0,0.0
2020-10-22,WR,Maharashtra,18922.0,0.0,419.3,128.6,-1.4,595.0,0.0
2020-10-24,ER,Bihar,5298.0,0.0,102.9,99.9,-1.7,344.0,0.0
2020-10-24,ER,DVC,3091.0,0.0,65.9,-48.8,0.6,310.0,0.0
2020-10-24,ER,Jharkhand,1382.0,0.0,28.4,21.8,-1.8,80.0,0.0
2020-10-24,ER,Odisha,4561.0,0.0,93.5,15.1,-0.5,357.0,0.0
2020-10-24,ER,Sikkim,84.0,0.0,1.2,1.4,-0.1,25.0,0.0
2020-10-24,ER,West Bengal,6139.0,0.0,121.1,31.0,0.1,298.0,0.0
2020-10-24,NER,Arunachal Pradesh,104.0,1.0,1.9,2.3,-0.4,12.0,0.0
2020-10-24,NER,Assam,1241.0,7.0,20.2,17.9,-0.9,87.0,0.0
2020-10-24,NER,Manipur,181.0,1.0,2.4,2.5,-0.1,19.0,0.0
2020-10-24,NER,Meghalaya,318.0,2.0,5.7,-0.2,-0.3,41.0,0.0
2020-10-24,NER,Mizoram,104.0,1.0,1.3,0.7,0.2,15.0,0.0
2020-10-24,NER,Nagaland,136.0,1.0,2.4,2.1,0.0,8.0,0.0
2020-10-24,NER,Tripura,250.0,2.0,3.9,3.6,-0.6,14.0,0.0
2020-10-24,NR,Chandigarh,183.0,0.0,3.2,3.1,0.1,21.0,0.0
2020-10-24,NR,Delhi,3462.0,0.0,70.8,52.7,0.5,144.0,0.0
2020-10-24,NR,HP,1495.0,0.0,29.5,18.3,0.2,116.0,0.0
2020-10-24,NR,Haryana,6617.0,0.0,143.1,128.6,0.4,184.0,0.0
2020-10-24,NR,J&K(UT) & Ladakh(UT),2545.0,0.0,46.9,35.3,2.4,436.0,0.0
2020-10-24,NR,Punjab,5762.0,0.0,120.5,86.7,-0.2,93.0,0.0
2020-10-24,NR,Rajasthan,12007.0,0.0,239.5,91.2,1.4,436.0,0.0
2020-10-24,NR,UP,16136.0,90.0,308.3,123.8,-1.6,386.0,0.1
2020-10-24,NR,Uttarakhand,1803.0,0.0,35.6,24.8,0.0,172.0,0.0
2020-10-24,SR,Andhra Pradesh,7450.0,0.0,162.2,66.9,-0.1,370.0,0.0
2020-10-24,SR,Karnataka,7327.0,0.0,143.3,53.7,-0.9,593.0,0.0
2020-10-24,SR,Kerala,3235.0,0.0,65.8,40.2,0.0,276.0,0.0
2020-10-24,SR,Puducherry,353.0,0.0,7.4,7.9,-0.6,22.0,0.0
2020-10-24,SR,Tamil Nadu,13106.0,0.0,287.3,156.5,-0.7,880.0,0.0
2020-10-24,SR,Telangana,6789.0,0.0,144.9,42.2,-1.5,568.0,0.0
2020-10-24,WR,AMNSIL,857.0,0.0,19.3,1.2,0.6,279.0,0.0
2020-10-24,WR,Chhattisgarh,3518.0,0.0,80.5,29.4,-0.4,332.0,0.0
2020-10-24,WR,DD,324.0,0.0,7.4,7.3,0.1,43.0,0.0
2020-10-24,WR,DNH,761.0,0.0,17.3,17.4,-0.1,49.0,0.0
2020-10-24,WR,Goa,452.0,22.0,9.6,9.2,-0.1,73.0,0.1
2020-10-24,WR,Gujarat,15672.0,0.0,344.3,71.4,3.4,560.0,0.0
2020-10-24,WR,MP,11699.0,0.0,252.2,148.6,-2.3,362.0,0.0
2020-10-24,WR,Maharashtra,18615.0,0.0,415.6,119.2,-1.3,591.0,0.0
2020-10-25,ER,Bihar,4887.0,0.0,91.5,90.6,-3.3,571.0,0.0
2020-10-25,ER,DVC,2859.0,0.0,60.3,-44.0,-1.0,352.0,0.0
2020-10-25,ER,Jharkhand,1341.0,0.0,27.1,21.1,-2.4,37.0,0.0
2020-10-25,ER,Odisha,4203.0,0.0,89.1,16.4,-0.1,422.0,0.0
2020-10-25,ER,Sikkim,68.0,0.0,1.0,1.3,-0.2,16.0,0.0
2020-10-25,ER,West Bengal,6197.0,0.0,118.4,30.6,-0.2,351.0,0.0
2020-10-25,NER,Arunachal Pradesh,111.0,2.0,1.9,2.1,-0.1,37.0,0.0
2020-10-25,NER,Assam,1379.0,7.0,21.8,18.6,-0.4,117.0,0.0
2020-10-25,NER,Manipur,196.0,0.0,2.5,2.4,0.0,28.0,0.0
2020-10-25,NER,Meghalaya,301.0,0.0,5.5,-0.7,-0.4,21.0,0.0
2020-10-25,NER,Mizoram,91.0,3.0,1.4,0.6,0.5,40.0,0.0
2020-10-25,NER,Nagaland,128.0,2.0,2.2,2.1,-0.1,11.0,0.0
2020-10-25,NER,Tripura,267.0,1.0,4.4,4.2,-0.3,80.0,0.0
2020-10-25,NR,Chandigarh,153.0,0.0,2.9,3.0,-0.1,21.0,0.0
2020-10-25,NR,Delhi,3001.0,0.0,62.6,45.5,0.5,124.0,0.0
2020-10-25,NR,HP,1323.0,0.0,25.2,14.1,0.4,118.0,0.0
2020-10-25,NR,Haryana,5878.0,0.0,126.0,114.8,0.3,310.0,0.0
2020-10-25,NR,J&K(UT) & Ladakh(UT),2506.0,0.0,45.0,35.8,-0.1,254.0,0.0
2020-10-25,NR,Punjab,5552.0,0.0,112.1,88.3,-1.1,135.0,0.0
2020-10-25,NR,Rajasthan,11647.0,0.0,233.1,87.2,-0.1,684.0,0.0
2020-10-25,NR,UP,14982.0,0.0,292.1,124.8,-1.5,471.0,0.0
2020-10-25,NR,Uttarakhand,1606.0,0.0,31.6,21.0,0.4,129.0,0.0
2020-10-25,SR,Andhra Pradesh,7171.0,0.0,158.4,68.8,-1.5,346.0,0.0
2020-10-25,SR,Karnataka,6926.0,0.0,135.1,52.9,-1.4,490.0,0.0
2020-10-25,SR,Kerala,3079.0,0.0,62.0,39.0,-0.2,280.0,0.0
2020-10-25,SR,Puducherry,291.0,0.0,6.2,6.7,-0.5,43.0,0.0
2020-10-25,SR,Tamil Nadu,11901.0,0.0,263.4,166.0,-1.8,323.0,0.0
2020-10-25,SR,Telangana,6678.0,0.0,137.0,35.9,-0.5,490.0,0.0
2020-10-25,WR,AMNSIL,845.0,0.0,18.9,1.2,0.7,275.0,0.0
2020-10-25,WR,Chhattisgarh,3433.0,0.0,78.9,29.0,-0.8,181.0,0.0
2020-10-25,WR,DD,301.0,0.0,4.1,4.7,-0.6,30.0,0.0
2020-10-25,WR,DNH,740.0,0.0,16.0,16.1,-0.1,41.0,0.0
2020-10-25,WR,Goa,392.0,0.0,8.4,8.1,-0.2,62.0,0.0
2020-10-25,WR,Gujarat,14132.0,0.0,324.4,68.4,2.0,550.0,0.0
2020-10-25,WR,MP,11815.0,0.0,247.7,145.5,-2.2,256.0,0.0
2020-10-25,WR,Maharashtra,17432.0,0.0,376.1,114.0,-1.8,538.0,0.0
2020-10-26,ER,Bihar,4506.0,0.0,81.8,82.1,-4.0,447.0,0.0
2020-10-26,ER,DVC,2724.0,0.0,57.9,-43.8,0.7,283.0,0.0
2020-10-26,ER,Jharkhand,1368.0,0.0,24.3,20.5,-3.1,39.0,0.0
2020-10-26,ER,Odisha,3898.0,0.0,85.2,14.9,0.3,423.0,0.0
2020-10-26,ER,Sikkim,56.0,0.0,0.7,1.5,-0.8,3.0,0.0
2020-10-26,ER,West Bengal,6020.0,0.0,120.3,32.0,0.1,439.0,0.0
2020-10-26,NER,Arunachal Pradesh,114.0,1.0,2.1,2.0,0.1,28.0,0.0
2020-10-26,NER,Assam,1468.0,5.0,23.6,20.1,0.0,169.0,0.0
2020-10-26,NER,Manipur,208.0,1.0,2.6,2.5,0.1,31.0,0.0
2020-10-26,NER,Meghalaya,317.0,0.0,5.9,-0.9,0.1,24.0,0.0
2020-10-26,NER,Mizoram,99.0,1.0,1.5,0.7,0.6,18.0,0.0
2020-10-26,NER,Nagaland,130.0,2.0,2.3,2.1,0.0,9.0,0.0
2020-10-26,NER,Tripura,269.0,1.0,4.6,4.2,-0.4,36.0,0.0
2020-10-26,NR,Chandigarh,180.0,0.0,3.1,3.1,0.0,33.0,0.0
2020-10-26,NR,Delhi,3570.0,0.0,70.1,51.9,0.3,189.0,0.0
2020-10-26,NR,HP,1503.0,0.0,28.0,17.3,0.5,222.0,0.0
2020-10-26,NR,Haryana,6295.0,0.0,130.7,119.7,0.5,189.0,0.0
2020-10-26,NR,J&K(UT) & Ladakh(UT),2258.0,0.0,44.7,35.5,0.3,268.0,0.0
2020-10-26,NR,Punjab,5658.0,0.0,113.5,77.3,-0.8,208.0,0.0
2020-10-26,NR,Rajasthan,12018.0,0.0,238.1,89.2,1.0,445.0,0.0
2020-10-26,NR,UP,15691.0,0.0,290.6,120.3,0.8,511.0,0.0
2020-10-26,NR,Uttarakhand,1753.0,0.0,33.8,23.3,1.1,154.0,0.0
2020-10-26,SR,Andhra Pradesh,7558.0,0.0,165.1,70.9,-0.3,347.0,0.0
2020-10-26,SR,Karnataka,6902.0,0.0,136.0,48.5,0.7,516.0,0.0
2020-10-26,SR,Kerala,3404.0,0.0,67.9,42.6,0.9,300.0,0.0
2020-10-26,SR,Puducherry,366.0,0.0,7.2,7.6,-0.5,35.0,0.0
2020-10-26,SR,Tamil Nadu,13418.0,0.0,285.5,177.3,1.0,586.0,0.0
2020-10-26,SR,Telangana,6985.0,0.0,143.8,39.6,1.5,715.0,0.0
2020-10-26,WR,AMNSIL,781.0,0.0,17.2,1.2,0.5,240.0,0.0
2020-10-26,WR,Chhattisgarh,3466.0,0.0,77.8,27.0,-0.5,316.0,0.0
2020-10-26,WR,DD,335.0,0.0,6.4,6.4,0.0,34.0,0.0
2020-10-26,WR,DNH,773.0,0.0,16.5,17.0,-0.5,43.0,0.0
2020-10-26,WR,Goa,527.0,0.0,9.2,8.9,-0.3,116.0,0.0
2020-10-26,WR,Gujarat,16019.0,0.0,347.0,76.2,1.3,360.0,0.0
2020-10-26,WR,MP,11813.0,0.0,247.7,147.8,-4.2,393.0,0.0
2020-10-26,WR,Maharashtra,18940.0,0.0,407.3,122.5,-1.5,488.0,0.0
2020-10-29,ER,Bihar,4775.0,0.0,79.2,79.2,-1.0,481.0,0.0
2020-10-29,ER,DVC,3694.0,0.0,64.0,-41.6,0.3,227.0,0.0
2020-10-29,ER,Jharkhand,1372.0,0.0,25.0,21.0,-0.9,104.0,0.0
2020-10-29,ER,Odisha,4199.0,0.0,76.1,1.8,-0.7,393.0,0.0
2020-10-29,ER,Sikkim,93.0,0.0,1.2,1.2,0.0,48.0,0.0
2020-10-29,ER,West Bengal,7598.0,0.0,137.1,37.0,0.5,314.0,0.0
2020-10-29,NER,Arunachal Pradesh,113.0,1.0,2.1,2.1,0.0,38.0,0.0
2020-10-29,NER,Assam,1759.0,6.0,30.9,27.2,0.7,149.0,0.0
2020-10-29,NER,Manipur,209.0,0.0,2.6,2.7,0.0,21.0,0.0
2020-10-29,NER,Meghalaya,338.0,0.0,5.7,1.1,-0.1,42.0,0.0
2020-10-29,NER,Mizoram,98.0,1.0,1.6,0.7,0.6,13.0,0.0
2020-10-29,NER,Nagaland,132.0,2.0,2.3,2.3,-0.2,10.0,0.0
2020-10-29,NER,Tripura,288.0,3.0,5.1,5.0,-0.2,26.0,0.0
2020-10-29,NR,Chandigarh,176.0,0.0,3.1,3.0,0.1,26.0,0.0
2020-10-29,NR,Delhi,3474.0,0.0,66.7,49.8,-0.5,193.0,0.0
2020-10-29,NR,HP,1510.0,0.0,29.5,19.6,-0.4,59.0,0.0
2020-10-29,NR,Haryana,6116.0,0.0,131.3,120.5,-0.2,133.0,0.0
2020-10-29,NR,J&K(UT) & Ladakh(UT),2215.0,0.0,45.6,40.8,-0.2,295.0,0.0
2020-10-29,NR,Punjab,5642.0,0.0,114.3,91.8,-0.9,143.0,0.0
2020-10-29,NR,Rajasthan,12465.0,0.0,242.3,90.8,-0.3,364.0,0.0
2020-10-29,NR,UP,14820.0,250.0,282.9,122.7,-1.3,498.0,0.5
2020-10-29,NR,Uttarakhand,1801.0,0.0,35.8,25.8,0.6,133.0,0.0
2020-10-29,SR,Andhra Pradesh,8128.0,0.0,170.9,77.2,-0.3,566.0,0.0
2020-10-29,SR,Karnataka,8697.0,0.0,166.9,58.5,-1.4,722.0,0.0
2020-10-29,SR,Kerala,3541.0,0.0,71.6,47.7,-0.4,269.0,0.0
2020-10-29,SR,Puducherry,371.0,0.0,7.6,7.9,-0.4,13.0,0.0
2020-10-29,SR,Tamil Nadu,14463.0,0.0,311.5,189.4,0.7,657.0,0.0
2020-10-29,SR,Telangana,7382.0,0.0,156.3,43.2,-1.2,423.0,0.0
2020-10-29,WR,AMNSIL,749.0,0.0,17.0,1.7,0.4,255.0,0.0
2020-10-29,WR,Chhattisgarh,3610.0,0.0,77.0,35.4,1.1,551.0,0.0
2020-10-29,WR,DD,345.0,0.0,7.7,7.5,0.2,31.0,0.0
2020-10-29,WR,DNH,789.0,0.0,18.1,18.1,0.0,38.0,0.0
2020-10-29,WR,Goa,418.0,0.0,9.4,9.2,-0.3,45.0,0.0
2020-10-29,WR,Gujarat,16369.0,0.0,357.4,77.1,3.5,563.0,0.0
2020-10-29,WR,MP,12429.0,0.0,259.5,156.3,-2.5,593.0,0.0
2020-10-29,WR,Maharashtra,19407.0,0.0,427.6,130.2,-3.2,545.0,0.0
2020-10-30,ER,Bihar,4827.0,0.0,80.8,81.0,-1.0,357.0,0.0
2020-10-30,ER,DVC,3016.0,0.0,64.4,-42.8,0.1,328.0,0.0
2020-10-30,ER,Jharkhand,1248.0,0.0,25.4,20.5,-1.5,155.0,0.0
2020-10-30,ER,Odisha,4160.0,0.0,78.3,10.0,-0.8,285.0,0.0
2020-10-30,ER,Sikkim,88.0,0.0,1.3,1.3,0.0,20.0,0.0
2020-10-30,ER,West Bengal,7396.0,0.0,135.3,35.4,0.0,322.0,0.0
2020-10-30,NER,Arunachal Pradesh,113.0,1.0,2.2,2.1,0.1,17.0,0.0
2020-10-30,NER,Assam,1727.0,6.0,30.7,27.4,0.2,92.0,0.0
2020-10-30,NER,Manipur,203.0,1.0,2.6,2.7,-0.1,14.0,0.0
2020-10-30,NER,Meghalaya,330.0,0.0,5.8,1.6,-0.2,55.0,0.0
2020-10-30,NER,Mizoram,100.0,0.0,1.6,0.7,0.6,20.0,0.0
2020-10-30,NER,Nagaland,134.0,2.0,2.4,2.2,-0.1,13.0,0.0
2020-10-30,NER,Tripura,283.0,2.0,5.2,5.3,-0.1,58.0,0.0
2020-10-30,NR,Chandigarh,178.0,0.0,3.1,3.0,0.1,23.0,0.0
2020-10-30,NR,Delhi,3503.0,0.0,65.8,48.4,-0.4,191.0,0.0
2020-10-30,NR,HP,1556.0,0.0,30.0,20.9,-0.6,75.0,0.0
2020-10-30,NR,Haryana,6097.0,0.0,129.8,118.9,-0.2,141.0,0.0
2020-10-30,NR,J&K(UT) & Ladakh(UT),2414.0,0.0,45.4,40.3,-0.1,414.0,0.0
2020-10-30,NR,Punjab,5870.0,0.0,115.7,94.9,-0.1,110.0,0.0
2020-10-30,NR,Rajasthan,12645.0,0.0,241.5,89.6,-1.6,338.0,0.0
2020-10-30,NR,UP,15145.0,290.0,282.3,125.2,0.5,405.0,1.1
2020-10-30,NR,Uttarakhand,1779.0,0.0,36.0,25.7,1.1,158.0,0.0
2020-10-30,SR,Andhra Pradesh,8315.0,0.0,175.0,79.1,0.4,671.0,0.0
2020-10-30,SR,Karnataka,9180.0,0.0,175.4,62.8,0.2,514.0,0.0
2020-10-30,SR,Kerala,3589.0,0.0,72.4,48.3,-0.5,237.0,0.0
2020-10-30,SR,Puducherry,376.0,0.0,7.5,7.8,-0.2,36.0,0.0
2020-10-30,SR,Tamil Nadu,14556.0,0.0,317.0,192.0,-0.5,468.0,0.0
2020-10-30,SR,Telangana,7615.0,0.0,158.8,42.7,-0.2,449.0,0.0
2020-10-30,WR,AMNSIL,801.0,0.0,16.7,2.1,0.1,263.0,0.0
2020-10-30,WR,Chhattisgarh,3485.0,0.0,76.0,24.9,-0.6,179.0,0.0
2020-10-30,WR,DD,342.0,0.0,7.7,7.4,0.3,27.0,0.0
2020-10-30,WR,DNH,803.0,0.0,18.4,18.1,0.3,86.0,0.0
2020-10-30,WR,Goa,491.0,0.0,9.5,9.1,-0.1,102.0,0.0
2020-10-30,WR,Gujarat,16146.0,0.0,355.7,73.8,4.0,507.0,0.0
2020-10-30,WR,MP,12760.0,0.0,263.1,155.7,-2.8,525.0,0.0
2020-10-30,WR,Maharashtra,19006.0,0.0,421.2,127.3,-2.3,509.0,0.0
2020-10-31,ER,Bihar,4791.0,0.0,82.2,81.6,-0.2,270.0,0.0
2020-10-31,ER,DVC,3137.0,0.0,63.2,-47.1,-0.6,330.0,0.0
2020-10-31,ER,Jharkhand,1401.0,0.0,27.5,19.4,-1.3,110.0,0.3
2020-10-31,ER,Odisha,4513.0,0.0,85.3,15.5,-0.7,410.0,0.0
2020-10-31,ER,Sikkim,92.0,0.0,1.3,1.4,-0.1,25.0,0.0
2020-10-31,ER,West Bengal,7599.0,0.0,142.0,35.6,0.8,360.0,0.0
2020-10-31,NER,Arunachal Pradesh,116.0,2.0,2.2,2.1,0.0,30.0,0.0
2020-10-31,NER,Assam,1710.0,5.0,29.6,26.5,0.0,117.0,0.0
2020-10-31,NER,Manipur,183.0,2.0,2.5,2.4,0.1,79.0,0.0
2020-10-31,NER,Meghalaya,328.0,0.0,5.8,1.5,-0.1,32.0,0.0
2020-10-31,NER,Mizoram,100.0,0.0,1.5,0.7,0.5,30.0,0.0
2020-10-31,NER,Nagaland,149.0,2.0,2.4,2.2,0.1,20.0,0.0
2020-10-31,NER,Tripura,246.0,1.0,3.8,4.3,-0.6,66.0,0.0
2020-10-31,NR,Chandigarh,173.0,0.0,3.0,3.0,0.0,14.0,0.0
2020-10-31,NR,Delhi,3229.0,0.0,63.2,46.2,-0.8,162.0,0.0
2020-10-31,NR,HP,1498.0,0.0,29.3,19.9,-0.5,129.0,0.0
2020-10-31,NR,Haryana,5892.0,0.0,128.0,116.9,0.3,228.0,0.0
2020-10-31,NR,J&K(UT) & Ladakh(UT),2830.0,0.0,54.4,41.8,7.5,572.0,0.0
2020-10-31,NR,Punjab,5811.0,0.0,114.7,95.7,-1.0,85.0,0.0
2020-10-31,NR,Rajasthan,12571.0,0.0,242.6,87.5,0.0,239.0,0.0
2020-10-31,NR,UP,14986.0,0.0,279.1,126.2,-2.8,262.0,0.6
2020-10-31,NR,Uttarakhand,1817.0,0.0,36.1,25.9,1.4,167.0,0.0
2020-10-31,SR,Andhra Pradesh,8820.0,0.0,178.9,82.8,-0.1,408.0,0.0
2020-10-31,SR,Karnataka,9461.0,0.0,179.3,64.1,1.1,951.0,0.0
2020-10-31,SR,Kerala,3504.0,0.0,72.6,49.5,0.1,202.0,0.0
2020-10-31,SR,Puducherry,370.0,0.0,7.8,7.9,-0.2,26.0,0.0
2020-10-31,SR,Tamil Nadu,14562.0,0.0,318.2,195.2,0.4,755.0,0.0
2020-10-31,SR,Telangana,7412.0,0.0,156.3,46.1,-1.4,516.0,0.0
2020-10-31,WR,AMNSIL,763.0,0.0,17.2,2.2,0.2,230.0,0.0
2020-10-31,WR,Chhattisgarh,3332.0,0.0,73.7,23.5,-1.0,267.0,0.0
2020-10-31,WR,DD,336.0,0.0,7.6,7.2,0.4,63.0,0.0
2020-10-31,WR,DNH,789.0,0.0,18.3,18.4,-0.1,87.0,0.0
2020-10-31,WR,Goa,509.0,0.0,10.4,10.1,-0.3,66.0,0.0
2020-10-31,WR,Gujarat,16435.0,0.0,353.6,67.2,3.4,481.0,0.0
2020-10-31,WR,MP,12760.0,0.0,262.5,153.3,-3.9,600.0,0.0
2020-10-31,WR,Maharashtra,19193.0,0.0,421.2,124.7,-1.9,622.0,0.0
2020-11-01,ER,Bihar,4843.0,0.0,83.3,82.8,-0.3,381.0,0.0
2020-11-01,ER,DVC,3303.0,0.0,62.3,-45.0,0.2,222.0,0.0
2020-11-01,ER,Jharkhand,1465.0,0.0,26.4,19.6,-1.5,91.0,0.0
2020-11-01,ER,Odisha,4610.0,0.0,88.3,18.2,0.1,374.0,0.0
2020-11-01,ER,Sikkim,87.0,0.0,1.1,1.3,-0.2,42.0,0.0
2020-11-01,ER,West Bengal,7169.0,0.0,136.4,35.8,2.8,473.0,0.0
2020-11-01,NER,Arunachal Pradesh,112.0,1.0,2.0,2.0,-0.1,34.0,0.0
2020-11-01,NER,Assam,1661.0,10.0,27.3,24.4,-0.1,140.0,0.0
2020-11-01,NER,Manipur,191.0,1.0,2.6,2.4,0.3,25.0,0.0
2020-11-01,NER,Meghalaya,331.0,2.0,5.6,2.2,-0.3,39.0,0.0
2020-11-01,NER,Mizoram,95.0,0.0,1.5,0.7,0.5,19.0,0.0
2020-11-01,NER,Nagaland,140.0,1.0,2.4,2.2,0.0,10.0,0.0
2020-11-01,NER,Tripura,243.0,3.0,4.1,4.2,-0.5,20.0,0.0
2020-11-01,NR,Chandigarh,152.0,0.0,2.7,2.7,0.0,13.0,0.0
2020-11-01,NR,Delhi,3114.0,0.0,59.5,42.6,-0.8,175.0,0.0
2020-11-01,NR,HP,1430.0,0.0,27.2,17.9,0.5,376.0,0.0
2020-11-01,NR,Haryana,5218.0,0.0,115.0,103.7,0.8,184.0,0.0
2020-11-01,NR,J&K(UT) & Ladakh(UT),2393.0,0.0,46.2,38.2,-0.1,480.0,0.0
2020-11-01,NR,Punjab,5663.0,0.0,105.9,86.5,-0.9,163.0,0.0
2020-11-01,NR,Rajasthan,12301.0,0.0,236.2,87.5,0.8,343.0,0.0
2020-11-01,NR,UP,14562.0,240.0,273.2,108.3,-2.5,257.0,0.1
2020-11-01,NR,Uttarakhand,1593.0,0.0,31.5,21.7,0.8,164.0,0.0
2020-11-01,SR,Andhra Pradesh,8660.0,0.0,177.5,80.5,-0.3,261.0,0.0
2020-11-01,SR,Karnataka,8625.0,0.0,167.9,62.5,1.0,547.0,0.0
2020-11-01,SR,Kerala,3278.0,0.0,67.1,48.5,0.4,208.0,0.0
2020-11-01,SR,Puducherry,338.0,0.0,7.2,7.4,-0.2,38.0,0.0
2020-11-01,SR,Tamil Nadu,13548.0,0.0,296.8,176.7,-1.5,366.0,0.0
2020-11-01,SR,Telangana,6984.0,0.0,149.6,43.2,-3.2,320.0,0.0
2020-11-01,WR,AMNSIL,852.0,0.0,17.3,2.2,0.2,255.0,0.0
2020-11-01,WR,Chhattisgarh,3434.0,0.0,72.8,24.0,-0.7,311.0,0.0
2020-11-01,WR,DD,305.0,0.0,6.7,6.7,0.0,19.0,0.0
2020-11-01,WR,DNH,748.0,0.0,17.5,17.8,-0.3,33.0,0.0
2020-11-01,WR,Goa,424.0,0.0,9.6,8.6,0.4,41.0,0.0
2020-11-01,WR,Gujarat,15208.0,0.0,337.7,71.7,3.1,609.0,0.0
2020-11-01,WR,MP,12770.0,0.0,259.2,163.1,-3.4,255.0,0.0
2020-11-01,WR,Maharashtra,18373.0,0.0,408.9,136.2,-1.9,626.0,0.0
2020-11-02,ER,Bihar,4511.0,0.0,82.4,81.9,-0.1,551.0,0.0
2020-11-02,ER,DVC,3157.0,0.0,63.1,-44.0,0.8,275.0,0.0
2020-11-02,ER,Jharkhand,1322.0,0.0,27.0,19.2,-2.0,90.0,0.0
2020-11-02,ER,Odisha,4435.0,0.0,90.3,14.9,-0.1,568.0,0.0
2020-11-02,ER,Sikkim,103.0,0.0,1.4,1.4,0.0,44.0,0.0
2020-11-02,ER,West Bengal,7569.0,0.0,146.1,42.0,2.9,532.0,0.0
2020-11-02,NER,Arunachal Pradesh,119.0,2.0,2.0,2.2,-0.2,36.0,0.0
2020-11-02,NER,Assam,1720.0,46.0,28.7,25.1,0.2,94.0,2.5
2020-11-02,NER,Manipur,198.0,3.0,2.7,2.4,0.3,31.0,0.0
2020-11-02,NER,Meghalaya,352.0,0.0,6.1,2.0,-0.1,29.0,0.0
2020-11-02,NER,Mizoram,101.0,2.0,1.5,0.7,0.7,14.0,0.0
2020-11-02,NER,Nagaland,151.0,3.0,2.5,2.2,0.2,15.0,0.0
2020-11-02,NER,Tripura,266.0,0.0,4.5,4.3,-0.2,42.0,0.0
2020-11-02,NR,Chandigarh,173.0,0.0,3.0,3.0,-0.1,12.0,0.0
2020-11-02,NR,Delhi,3364.0,0.0,63.4,46.6,-1.0,206.0,0.0
2020-11-02,NR,HP,1530.0,0.0,29.1,19.9,0.4,216.0,0.0
2020-11-02,NR,Haryana,5908.0,0.0,123.0,111.8,-0.2,156.0,0.0
2020-11-02,NR,J&K(UT) & Ladakh(UT),2534.0,0.0,46.8,39.0,0.6,327.0,0.0
2020-11-02,NR,Punjab,5480.0,0.0,107.4,86.7,-0.6,221.0,0.0
2020-11-02,NR,Rajasthan,12630.0,0.0,241.3,82.5,2.2,402.0,0.0
2020-11-02,NR,UP,14398.0,160.0,271.5,106.3,-0.7,505.0,1.5
2020-11-02,NR,Uttarakhand,1762.0,0.0,34.9,25.4,0.8,130.0,0.0
2020-11-02,SR,Andhra Pradesh,9338.0,0.0,185.3,85.8,1.2,514.0,0.0
